Nome,Sobrenome,Altura,Peso,Data Nascimento
César,MONTIGLIO,,,1984-01-30
Maka,MARY,183,83,1989-03-27
Ryan,MENDES,175,73,1990-01-08
Damien,PERQUIS,184,82,1986-03-08
Romain,INEZ,183,80,1988-04-30
Thomas,HEURTAUX,183,78,1988-07-03
Ismaïla,N&#39;DIAYE,188,72,1988-01-22
Livio,NABAB,185,72,1988-06-14
Hugo,CIANCI,,,1989-06-09
Jonathan,TINHAN,178,69,1989-06-01
Fousseyni,CISSÉ,180,67,1989-07-17
Samba,SOW,185,75,1989-04-29
Ibrahim,KONÉ,190,83,1989-12-05
Ovidy,KARURU,178,68,1989-01-23
Lakdar,BOUSSAHA,175,72,1987-07-18
Pape,COULIBALY,192,90,1988-03-02
Boubacar,MANSALY,174,68,1988-02-04
Jonathan,QUARTEY,186,78,1988-04-15
Claudio,MOSCA,180,72,1991-04-02
Damián,LIZIO,168,62,1989-06-30
Andrea,SIGNORINI,186,75,1990-01-31
Diego,MORALES,172,68,1986-11-29
Youssef,EL ARABI,180,70,1987-02-03
Loïc,POUJOL,187,84,1989-02-27
Silva,DIGÂO,186,94,1988-05-07
Michel,LUAN,186,73,1988-09-21
Kévin,DUPUIS,186,79,1987-01-14
Tongo,DOUMBIA,191,79,1989-08-06
Fabrice,ONDAMA,178,69,1988-02-27
Jean-Eudes,MAURICE,180,73,1986-06-21
Maxime,BARTHELME,177,65,1988-09-08
Jonas,SAKUWAHA,182,75,1983-07-22
Tae-Hee,NAM,174,68,1991-07-03
Nicolás,TAUBER,182,75,1980-08-20
Clément,GRENIER,186,80,1991-01-07
Lamine,SANÉ,192,77,1987-03-22
Aeron,EDWARDS,,,1988-02-16
Chris,MARRIOTT,,,1989-09-24
Evangelos,IKONOMOU,185,80,1987-07-18
James,COATES,182,73,1985-02-27
Phil,DORAN,178,,1988-11-30
Shaun,DOWLING,,,1990-09-09
Tyrone,KIRK,180,,1986-01-02
Paul,SMITH,173,76,1991-11-17
Chris,WILLIAMS,175,,1985-02-02
Stephen,CARSON,177,76,1980-10-06
Curtis,ALLEN,180,73,1988-02-22
Serdar,KESİMAL,185,81,1989-01-24
Darren,JAMIESON,185,71,1991-02-15
Jonathan,BROWN,182,77,1990-04-24
Ewan,MOYES,,,1990-03-30
Paul,WATSON,180,71,1990-12-20
Stephen,HUSBAND,183,82,1990-10-29
Kyle,JACOBS,175,74,1991-06-14
Andy,MCLEAN,185,80,1989-10-20
Paul,CURRIE,180,70,1985-01-30
Oliver,RUSSELL,177,73,1990-03-14
Steven,RADZYNSKI,185,70,1984-09-29
Conor,GRANT,186,77,1990-05-03
John,MACBETH,,,1985-01-13
Jack,STEELE,,,1989-04-16
Lewis,SLOAN,172,65,1987-06-22
Phil,STOREY,,,1991-08-29
David,MITCHELL,183,75,1990-04-04
Glen,MITCHELL,,,1990-03-25
Paul,MCINNES,,,1989-03-24
Ray,MONTGOMERIE,,,1988-01-21
Scott,MCMANUS,182,69,1989-05-28
Ross,DUNLOP,180,64,1988-07-23
Paul,QUINN,,,1990-08-16
John,GIBSON,191,,1989-01-31
Neil,MCDONALD,178,,1987-06-15
Graham,TATTERS,180,79,1985-06-28
Steven,COUTTS,175,89,1990-05-22
Aaron,TAYLOR-SINCLAIR,186,73,1991-04-08
John,MAITLAND,,,1990-11-26
Javi,HERREROS,183,71,1984-12-18
Neil,MCCABE,183,65,1990-07-10
John,FERGUSON,,,1991-10-02
Kenny,FEAKS,,,1990-03-15
Ross,MCCORD,,,1990-02-18
Liam,CORR,,,1990-08-22
Paul,MCLEAN,185,76,1990-02-02
Mark,COWAN,,,1990-01-30
Joël,MATIP,195,90,1991-08-08
João,VITOR,176,67,1988-06-01
Kasongo,NGANDU,,,1981-12-06
Hugh,KERR,,,1990-04-30
Nicky,CLARK,180,70,1991-06-03
Ryan,STRACHAN,177,69,1990-08-01
Peter,BRUCE,,,1990-06-28
Kieran,BRANNAN,177,63,1991-05-17
Stephen,THOMSON,,,1989-04-14
Andrew,STIRLING,,,1990-03-05
Jamie,REDMAN,,,1986-08-13
Mark,RIDGERS,185,82,1990-08-09
Darren,GOURLAY,,,1990-07-24
Darren,THOMSON,,,1989-01-25
Stuart,CARGILL,,,1988-12-01
Paul,SLUDDEN,,,1990-12-23
Connor,CASSIDY,,,1992-03-06
Lee,GRAHAM,,,1991-03-04
Robert,HALLIDAY,,,1986-01-14
Ally,PARK,,,1990-01-11
Jamie,DOYLE,,,1985-05-23
Jay,LANG,,,1990-02-27
Gary,MUIR,180,72,1985-12-15
Alan,MCFADDEN,,,1982-11-08
Willie,SAWYERS,,,1986-11-07
Jordan,WHITE,193,,1992-02-04
Roman,BEZUS,181,75,1990-09-26
Graham,GIRVAN,173,70,1990-06-24
Lee,COX,185,77,1990-07-17
Graeme,SHINNIE,175,72,1991-08-04
Dani,SÁNCHEZ,173,76,1984-11-10
Gavin,MORRISON,180,76,1990-01-03
Nick,ROSS,175,64,1991-11-11
Shane,SUTHERLAND,185,80,1990-10-23
Chris,ERSKINE,185,76,1987-02-08
Greg,PATERSON,185,70,1989-09-16
Craig,WEDDERBURN,175,94,1990-05-12
Ryan,WALLACE,173,68,1990-07-30
Ryan,KANE,167,77,1991-11-26
Alistair,WOODBURN,,,1989-10-12
Kevin,CAWLEY,172,66,1989-03-17
Jamie,BAIN,175,,1991-08-06
Fraser,KEAST,,,1992-11-13
Frankie,LAGANA,,,1985-02-22
Stewart,MURDOCH,179,76,1990-12-17
Grant,EVANS,188,,1990-01-03
David,LOUHOUNGOU,185,,1989-02-28
Jordan,KIRKPATRICK,179,73,1992-03-06
Kyle,WILKIE,,,1991-03-20
Stuart,MILLS,,,1990-04-07
Marco,PAIXÃO,185,79,1984-09-19
Flavio,PAIXÃO,184,75,1984-09-19
Leandro,BACUNA,187,77,1991-08-21
Robert,IACOB,,,1981-06-24
Matt,FRY,185,76,1990-09-26
Gordon,SMITH,183,70,1991-02-14
Conor,RAMSAY,180,57,1993-03-09
Davide,GRASSI,191,85,1986-01-13
Jonathan,CRAWFORD,177,,1990-03-12
Sammy,STEWART,175,75,1991-03-01
Bob,MCHUGH,178,75,1991-07-16
Vítor,HUVOS,181,75,1988-07-08
Dale,HILSON,170,70,1992-12-23
Kurtis,BYRNE,183,75,1990-04-09
Gregg,WYLDE,178,74,1991-03-23
Jorge,BOCANEGRA,175,70,1991-03-23
Sérgio,OLIVEIRA,181,72,1992-06-02
Dave,MYRIE,186,78,1988-06-01
Ross,PERRY,188,67,1990-02-07
Joel,BYROM,182,78,1986-09-14
Greg,TAYLOR,186,77,1990-01-15
Kithson,BAIN,178,80,1982-05-26
Tim,SANDERCOMBE,196,93,1989-06-15
Tom,NAYLOR,181,72,1991-06-28
Oliver,HOTCHKISS,180,71,1989-09-27
Conor,HIGGINSON,173,68,1992-01-27
Jamie,MCGUINNESS,183,84,1990-05-05
James,REID,,,1990-02-28
Jack,AINSLEY,180,70,1990-09-17
Eric Miala,NKULUKUTA,171,70,1982-09-06
Walter,FERNÁNDEZ,184,81,1989-08-14
Callum,REYNOLDS,180,77,1989-11-10
Jasbir,SINGH,180,75,1990-07-21
Danny,ANDREW,180,73,1990-12-23
Tom,SHARPE,187,84,1988-10-13
Kyle,HADLEY,173,73,1986-11-27
Nathan,HAYWARD,,,1991-11-11
Seb,BROWN,183,82,1989-11-24
Jay,CONROY,,,1986-03-02
Alan,INNS,180,71,1982-06-05
Lewis,TAYLOR,182,73,1986-08-01
Kennedy,ADJEI,180,75,1988-02-10
Elliott,GODFREY,175,66,1983-02-22
Sam,HATTON,181,,1988-02-07
Will,HENDRY,,,1986-11-10
Ricky,WELLARD,193,84,1988-05-09
Andy,OWENS,191,85,1989-10-15
Andy,PEARSON,183,80,1989-12-21
Nicky,CLEE,,,1983-08-30
Ross,THAKER,175,70,1989-11-25
Laurie,WALKER,196,74,1990-02-21
Darryl,COAKLEY,178,69,1991-02-09
Sam,IVES,178,74,1991-06-24
Jordan,PATRICK,175,70,1991-02-03
Dominic,LANGDON,178,69,1988-09-14
Richard,TAIT,181,74,1989-12-02
Seb,LAKE-GASKIN,,,1991-02-24
Bradley,PRITCHARD,186,90,1985-12-19
Alex,RODMAN,187,79,1987-02-15
Nick,JORDAN,,,1989-11-13
Peggy,LOKANDO,180,76,1989-09-18
Sam,COX,165,64,1990-10-10
Michael,FREW,183,74,1984-08-08
Kieran,LEABON,,,1988-09-24
Curtis,OBENG,173,65,1989-02-14
Adrian,CIESLEWICZ,178,70,1990-11-16
Simon,OVERLAND,193,84,1985-01-16
Tom,CADMORE,184,75,1988-01-26
Sami,EL-ABD,179,70,1988-01-01
Kyle,FRASER-ALLEN,185,76,1990-02-02
Esmond,JAMES,,,1990-02-04
Toby,LITTLE,172,63,1989-03-25
Daniel,MEHMET,174,65,1990-10-07
James,MULLEY,173,64,1989-03-25
Rob,GRADWELL,,,1990-12-16
Craig,WATKINS,,,1986-05-04
Sousa,RITHELY,173,73,1991-01-27
Gavin,ROTHERY,176,72,1987-09-22
Andy,COOK,185,72,1990-10-18
Craig,BAXTER,178,62,1986-09-27
Paul,FARMAN,196,92,1989-11-02
Jamie,HARWOOD,188,80,1984-09-27
Phil,TURNBULL,180,76,1987-01-07
Graeme,ARMSTRONG,183,80,1983-06-28
Joe,OASTLER,178,71,1990-07-03
Ryan,TAFAZOLLI,196,78,1991-09-28
Jamie,TURLEY,185,77,1990-04-07
Patrick,COX,,,1989-10-10
Ryan,O&#39;HARA,,,1989-07-24
Bradley,GRAY,180,73,1990-07-05
Toby,OSMAN,,,1990-09-24
Ollie,ROWE,186,77,1991-05-22
James,FRASER,175,66,1989-04-26
Simon,JOHNSON,,,1991-10-11
Tom,PASS,188,78,1991-12-25
Ashlee,JONES,185,76,1987-08-04
Nick,LIVERSEDGE,193,81,1988-07-18
Matt,PLUMMER,191,70,1989-01-18
James,BENNETT,,,1988-09-04
James,COLLINS,189,80,1990-12-01
Danny,GROVES,188,79,1990-12-10
Jonathan,HOGG,176,76,1988-12-06
Bradley,WOOD,175,70,1991-09-02
Josh,FULLER,175,69,1990-12-12
Nathan,BAKER,189,82,1991-04-23
Eric,LICHAJ,178,80,1988-11-17
Adam,WATTS,188,79,1988-03-04
Michael,GORDON,167,65,1984-10-11
Nathan,ADAMS,170,69,1991-10-06
Kyle,HAYNES,180,70,1991-12-29
Theo,LEWIS,178,69,1991-05-10
Ben,MARSHALL,182,73,1991-03-29
Adam,SMITH,180,78,1991-04-29
Kyle,WILSON,178,,1985-11-14
Courtney,HERBERT,188,79,1989-01-01
Matt,TOOTLE,177,77,1990-10-11
Ashley,WESTWOOD,174,68,1990-04-01
Dean,BOUZANIS,185,85,1990-10-02
Tom,LEES,183,73,1990-11-18
Dean,WINNARD,175,65,1989-08-20
Shane,REDMOND,182,80,1989-03-23
Jacques,MAGHOMA,180,75,1987-10-23
Jimmy,PHILLIPS,170,70,1989-09-20
Serge,MAKOFO,180,78,1986-10-22
Craig,KING,180,74,1990-10-16
Mathieu,MANSET,185,86,1989-05-08
Odon,KAYEMBE,173,70,1984-08-22
Patou,KABANGU,182,78,1985-12-31
Guy,LUSADISU,172,,1982-12-28
Robert,KIDIABA MUTEBA,181,78,1976-02-01
Scott,NEILSON,182,80,1987-05-15
Steve,WILLIAMS,193,84,1987-04-24
James,O&#39;BRIEN,183,,1990-06-08
Calum,BUTCHER,186,83,1991-02-26
Clovis,KAMDJO,180,77,1990-12-15
Daniel,LEACH,,,1986-01-05
Ryan,O&#39;NEILL,180,,1990-01-19
Mark,DUFFY,175,72,1985-10-07
Andreas,ARESTIDOU,188,83,1989-12-06
Jamie,DEVITT,178,86,1990-07-06
Andre,GRAY,180,78,1991-06-26
Marlon,JACKSON,187,81,1991-05-10
Nana,OFORI-TWUMASI,173,71,1990-05-15
Billy,BINGHAM,180,71,1986-07-15
Harlee,DEAN,192,83,1991-07-26
Josh,SCOTT,188,81,1985-10-02
Jamie,ANNERSON,188,83,1988-11-01
Joe,COLLISTER,183,75,1991-12-15
Ash,TAYLOR,183,76,1990-09-02
Ryan,FRAUGHAN,173,72,1991-02-02
Declan,EDWARDS,,,1989-12-23
Jamie,SMITH,167,65,1989-09-19
Morten,NIELSEN,192,83,1990-02-24
Ryan,BROOKE,185,73,1990-10-04
Patrik,TISCHLER,186,77,1991-07-30
Jacob,ERSKINE,185,84,1989-01-13
Leon,LEGGE,185,71,1985-04-28
Rhys,MURPHY,185,75,1990-11-06
Oscar,JANSSON,186,75,1990-12-23
Richard,MARTIN,185,82,1987-09-01
Adam,COLLIN,191,78,1984-12-09
Adam,CLAYTON,175,75,1989-01-14
Mark,COOK,185,76,1988-09-07
Billy,GREULICH-SMITH,191,76,1991-04-24
Lloyd,MACKLIN,183,78,1989-08-23
Charlie,AUSTIN,187,84,1989-07-05
Danny,WARD,180,76,1990-12-09
Kiernan,HUGHES-MASON,175,67,1991-10-22
John,MARQUIS,185,72,1992-05-16
Darryl,WESTLAKE,175,69,1991-03-01
Josh,O&#39;KEEFE,191,72,1988-12-22
Jorge,LOZANO,187,81,1991-01-14
Ben,SWALLOW,172,68,1989-10-20
Marcelo,LARRONDO,191,79,1988-08-16
Tom,BENDER,190,76,1993-01-19
Declan,RUDD,191,85,1991-01-16
George,FRANCOMB,180,74,1991-09-08
Chris,SOLLY,173,71,1991-01-20
Stuart,SEARLE,190,78,1979-02-27
Joe,MASON,178,74,1991-05-13
Niall,CANAVAN,191,76,1991-04-11
Bondz,N'GALA,188,90,1989-09-13
Jermaine,GRANDISON,195,84,1990-12-15
Shaun,JEFFERS,185,69,1992-04-14
Arnaud,MENDY,190,87,1990-12-06
Greg,MILLS,180,71,1990-09-18
O'neil,THOMPSON,,,1983-08-11
Jonathan,FRANKS,175,71,1990-04-08
Rhys,TAYLOR,188,85,1990-04-07
Michael,BRYAN,173,58,1990-02-21
Marvin,SORDELL,178,81,1991-02-17
Armiche,ORTEGA,176,70,1988-06-12
Barış,BAŞDAŞ,188,80,1990-01-17
David,CORNELL,188,80,1991-03-28
Casey,THOMAS,175,,1990-11-14
Aaron,WILDIG,175,70,1992-04-15
George,THORNE,188,83,1993-01-04
Ryan,DONALDSON,180,75,1991-05-01
Gautier,MAHOTO,185,85,1992-02-21
Frank,NOUBLE,190,82,1991-09-24
Kieran,AGARD,178,68,1989-10-10
James,WALLACE,180,83,1991-12-19
Callum,MCMANAMAN,175,71,1991-04-25
Thomas,CRUISE,183,81,1991-03-09
Kyle,BARTLEY,194,94,1991-05-22
Dani,PACHECO,168,65,1991-01-05
Gaël,KAKUTA,173,65,1991-06-21
Giannis,FETFATZIDIS,168,63,1990-12-21
Fabrizio,PAGHERA,185,81,1991-12-12
Georgios,MACHLELIS,184,77,1991-05-10
Kostas,MANOLAS,189,83,1991-06-14
Savvas,GENTSOGLOU,185,75,1990-09-19
Bawaka,MABELE,172,,1988-08-09
Isaac,BECERRA,183,84,1988-08-16
Wellington,BARONI,179,74,1989-04-01
Dimitris,SIOVAS,192,87,1988-09-16
Dimitris,ANASTASOPOULOS,177,73,1990-04-11
Giannis,SIMOSIS,182,71,1991-03-13
Georgios,SARRIS,193,80,1989-09-08
Giannis,KILIARAS,175,68,1988-06-09
Matías,DEGRÁ,191,86,1983-06-18
Vasilis,LABROPOULOS,185,77,1990-03-31
Stefanos,SIONTIS,179,73,1987-09-04
Lazaros,THEODORELIS,185,,1982-01-14
Apostolos,GIANNOU,185,77,1990-01-25
Ian,DALY,,,1990-03-20
Giannis,SKONDRAS,182,75,1990-02-21
Andreas,TATOS,175,68,1989-05-11
Thanasis,KARAGOUNIS,179,69,1991-09-25
Giannis,KARALIS,178,71,1988-11-06
Ilias,MELKAS,,,1989-10-07
Giorgos,KATSIKAS,187,84,1989-11-30
Paschalis,VOUTSIAS,183,70,1990-03-23
Apostolos,VELLIOS,191,79,1992-01-08
Savvas,SIATRAVANIS,172,67,1992-11-24
Pereira,MARCELINHO,172,68,1987-06-22
Thodoros,VASILAKAKIS,183,72,1988-07-20
Petros,MANTALOS,176,66,1991-08-31
Dimitris,KOMESIDIS,183,74,1988-02-02
Georgios,SIKALIAS,187,75,1986-03-25
Giorgos,DASIOS,175,73,1983-05-12
Giannis,STATHIS,174,70,1987-05-20
Giorgos,KOUSAS,186,80,1982-06-12
Nikos,GEORGIADIS,182,74,1983-03-23
Ilias,MICHALOPOULOS,179,74,1985-10-15
Christos,TZANIS,182,76,1985-04-22
Vangelis,KONTOGOULIDIS,183,77,1981-07-13
Kyriakos,STRATILATIS,189,86,1988-01-05
Dimitris,CHALOULOS,180,73,1987-05-02
Dimitris,MACHAIRAS,181,74,1990-08-16
Filipe,SERGINHO,175,70,1985-06-16
Tassos,STOIKOS,182,74,1988-01-28
Juan,MUNAFO,171,63,1988-03-20
Ahmet Burak,SOLAKEL,174,67,1982-03-01
Ferhat,BIKMAZ,179,77,1988-06-07
Erdi,ÖNER,182,77,1986-07-04
Merthan,AÇIL,180,78,1982-02-15
Murat,AKIN,174,71,1986-10-22
Yekta,KURTULUŞ,175,70,1985-12-11
Sahin,AYGUNES,180,79,1990-10-01
Barış,ATAŞ,172,69,1987-02-01
Erhan,ŞENTÜRK,172,70,1989-05-04
Ibrahim,ÜLÜM,184,75,1983-09-17
Özgür,ÇEK,173,68,1991-01-03
Emre,AYGÜN,175,71,1985-06-01
Ilker,AVCIBAY,186,77,1978-10-01
Hüseyin,TOK,186,77,1988-09-09
Yiğit,İNCEDEMİR,187,80,1985-03-09
Cenk,GÜVENÇ,190,84,1991-12-29
Polat,KESER,183,85,1985-12-04
Hasan Ali,DURTULUK,177,70,1989-01-01
Atilla,KOCA,185,81,1980-07-16
Veysel,SARI,185,77,1988-07-25
Alper,POTUK,176,67,1991-04-08
Adem,SARI,183,74,1985-05-09
Mahmut,BOZ,181,79,1991-04-16
Ahmet,SARI,180,75,1992-01-21
Necip,UYSAL,180,72,1991-01-24
Yavuz,ÖZKAN,190,89,1985-05-19
Eliseo,QUINTANILLA,168,77,1983-02-05
Çetin,GÜNGÖR,178,74,1990-06-07
Serdar,EYLİK,176,72,1990-02-01
Furkan,AYDIN,188,78,1991-02-22
Gökhan,DEĞİRMENCİ,185,79,1989-03-21
Merter,YÜCE,190,85,1985-02-18
Semih,AYDİLEK,189,80,1989-01-16
Yaser,HACIMUSTAFAOĞLU,192,85,1991-10-14
Talb,TAWATHA,176,64,1992-06-21
Yotam,PENSO,178,77,1989-06-24
Tzion,TZEMAH,180,73,1990-01-19
Reef,PERETZ,182,75,1991-02-25
Nizan,AHARONOVICH,182,78,1989-07-08
Aviv,HADAD,185,72,1984-02-04
George,IMSES,178,74,1990-12-17
Hasan,ABU ZEID,184,77,1991-02-04
Omer,REPS,,,1985-03-05
Tiago,CINTRA,185,80,1989-07-05
Joslain,MAYEBI,189,90,1986-10-14
Evitar,BARUCHYAN,170,63,1989-08-24
Eitan,TIBI,185,80,1987-11-16
David,GOMES,,,1988-09-05
Omri,BEN HARUSH,185,74,1990-03-07
Maoz,SAMIA,,,1987-12-14
Reef,MESIKA,178,68,1989-06-15
Firas,MUGRABI,170,61,1991-07-24
Alon,WEISBERG,,,1989-04-26
Israel,ROSH,180,78,1988-03-05
Stéphane,KINGUE,,,1985-06-02
Shay,REVIVO,176,65,1986-12-13
Idan,WEITZMAN,185,77,1985-04-20
Barak,BADASH,186,75,1982-08-30
Nevo,MIZRAHI,180,73,1987-07-26
Nir,NACHUM,180,72,1983-09-09
Haim,BEN LULU,182,80,1982-01-28
Oded,ELKAYAM,178,72,1988-02-09
Sharon,LEVI,178,78,1987-06-01
Savity,LIPENIA,185,80,1979-04-17
Oshri,ROASH,176,72,1988-07-25
Gal,HAREL,182,79,1989-07-09
Tiago,DUTRA,175,76,1990-09-17
Bryan,GERZICICH,183,78,1984-03-20
Hisham,KIWAN,177,70,1987-05-17
Hanan,MAMAN,187,75,1989-08-28
Amir,ABU NIL,,,1989-02-27
Eran,LEVI,185,84,1985-08-04
Mateusz,MOZDZEN,180,76,1991-03-14
Gentjan,MUCA,,,1987-05-13
Iván,GONZÁLEZ,184,80,1988-02-15
Isaác,BRIZUELA,168,59,1990-08-28
Petar,PLANIĆ,185,79,1989-03-16
Luis,OJEDA,185,83,1990-03-21
Marc,FACHAN,181,76,1989-01-25
Osman,BASHIRU,,,1989-05-05
Shimon,HAROSH,181,77,1987-02-20
Avyatar,ILOUZ,173,46,1983-11-14
Nadav,KEIDAR,178,,1987-01-09
Gil,BLUMENSHTEIN,181,77,1990-05-21
Hanan,FADIDA,,,1981-12-01
Siraj,NASER,184,70,1990-09-02
Matthew,FARRUGIA,,,1981-04-17
Lucas,RAMON,187,75,1985-06-28
Joseph,CHETCUTI,,,1982-08-16
Ryan,DEGUARA,,,1986-05-19
Alfred,EFFIONG,182,79,1984-11-29
Camilo,SANVEZZO,170,70,1988-07-21
Steve,BORG,178,74,1988-05-15
Aidil,ZAFUAN,177,75,1987-08-03
Jorge,MORA,,,1982-07-03
Nikolai,VUKANAC,181,,1986-01-14
Rowen,MUSCAT,180,71,1991-06-05
Sylvano,COMVALIUS,192,85,1987-08-10
Andrew,SCICLUNA,186,78,1990-06-17
Tassos,KISSAS,182,78,1988-01-18
Andreas,PAPATHANASIOU,189,83,1983-10-03
Andreas,STAVROU,170,61,1988-10-27
Jeffrey,BRUMA,185,87,1991-11-13
Dedryck,BOYATA,188,84,1990-11-28
Lambros,FYLAKTOU,,,1991-04-16
Roland,OJONG,,,1989-06-23
Andrés,ROUGA,181,72,1982-03-02
Maxim,LARROQUE,171,72,1989-02-20
Christos,PIERETTIS,,,1989-06-12
Konstantinos,PRIS,,,1990-08-10
Giorgos,KAKOULIS,,,1985-01-14
Rosa,GILVAN,182,82,1982-03-26
Juan,GILL,180,75,1983-07-18
Mathieu,BEMBA,169,67,1988-03-03
Giorgos,SIELIS,183,77,1986-10-23
Marc,EBERLE,,,1980-06-03
Ricardo,NUNES,179,75,1986-06-18
Andreas,THEOFANOUS,,,1985-01-08
Andrew,ESEALUKA,,,1985-12-20
Anon,SANGSANOI,177,,1984-01-03
Sergey,CHEPCHUGOV,185,77,1985-07-15
Edin,NUREDINOSKI,195,95,1982-04-21
Panagiotis,ONISIFOROU,,,1985-07-06
Djelaludin,SHARITYAR,,,1983-03-15
Sergio,VITORI,185,77,1981-11-13
Lewis,ANIWETA,184,75,1984-07-10
Lucas,MALACARNE,,,1988-11-25
Roland,PEQINI,,,1990-11-25
Rafael,SOSA,171,,1988-05-07
Odeon,BERDAFI,,,1990-10-20
Renato,ARAPI,186,77,1986-08-28
Gezim,KRASNIQI,186,79,1990-01-05
Bazion,TRAGA,,,1988-08-16
Alban,DRAGUSHA,,,1981-12-11
Bruno,OKSHTUNI,,,1987-03-16
Kreshnik,SINANAJ,,,1986-01-30
Suree,SUKHA,177,68,1982-07-27
Matt,JONES,190,82,1986-05-11
Vitor,ALVES,179,75,1985-04-11
Renan,MARQUES,189,87,1983-03-08
Mariano,SIDNEI,173,68,1986-04-21
Gang,WANG,187,70,1989-02-17
Martins,ÉLIO,185,73,1985-03-26
Roberto,CALADO,184,80,1980-02-05
Nelson,PEDROSO,180,76,1985-06-10
Fernandes,BRUNINHO,170,73,1986-01-11
Ben,TRAORÉ,188,84,1988-05-11
Silva,ARAGONEY,,,1987-04-07
Neves,JOEL,175,69,1982-01-22
Alexandre,LUDOVIC,169,62,1990-06-16
Rui,RÊGO,176,72,1980-07-05
Daniel,CASALEIRO,184,78,1989-11-02
Ricardo,ROCHA,186,81,1982-11-18
Baptista,LAMEIRÃO,181,82,1980-11-10
Matthew,LECKIE,180,78,1991-02-04
Nicky,TRAVIS,183,77,1987-03-12
Flávio,IGOR,167,64,1984-02-10
Bruno,MAGALHÃES,170,70,1982-01-25
Ediclei,DA SILVA,188,82,1985-08-31
Siaka,BAMBA,178,72,1989-08-24
Paulo,CLEMENTE,180,75,1983-10-14
Emanuel,CAPUCO,178,76,1986-08-02
Mbaye,DIOP,186,80,1984-07-24
Hugo,PINHEIRO,,,1981-05-20
João,FONSECA,,,1987-01-17
João,PEREIRA,183,79,1990-05-10
Magalhães,SAMUEL,183,70,1981-10-10
Machado,DUARTE,175,73,1983-02-12
Jorge,NEVES,178,70,1987-09-17
Ramos,HÉLDON,174,68,1988-11-14
David,SIMÃO,183,80,1990-05-15
Miguel,NEVES,181,73,1988-04-19
Barreto,WANDERSON,190,86,1982-06-07
Pedro,MOREIRA,178,71,1983-01-16
Neto,EUZEBIO,175,73,1990-10-20
Nivaldo,JARDEL,192,85,1986-03-29
Cunha,ARTHUR,,,1990-01-10
Murilo,CEARÁ,172,76,1988-01-13
Gonçalves,ISMAILY,176,78,1990-01-11
Junior,MOACIR,170,70,1989-01-03
Toledo,RAPHAEL,182,75,1989-08-05
Neres,ERICK,178,72,1988-03-24
Bruno,MATIAS,177,76,1989-03-04
Rodrigo,HOTE,175,75,1983-01-05
Malheiro,GINHO,184,76,1985-06-08
Thiago,BENTO,175,70,1986-02-19
Brindeiro,SILAS,190,86,1987-07-14
Hugo,FERREIRA,181,78,1984-03-03
Éder,DIEGO,180,74,1985-04-17
Diego,MOURÃO,193,88,1982-10-03
Pinto,LUISINHO,175,63,1985-05-05
João,SILVA,189,85,1990-05-21
Vítor,HUGO,177,72,1985-11-04
Ferreira,UEDERSON,,,1985-08-01
Pedro,QUEIRÓS,182,75,1984-08-08
Shimabuku,ROBSON,175,70,1988-04-26
Kondaponi,PASCAL,184,84,1980-12-26
Jorginho,SOUSA,179,69,1988-03-18
Hugo,MARQUES,193,85,1986-01-15
João,CARDOSO,,,1984-03-21
João,MARTINS,178,77,1988-06-30
Bruno,MADEIRA,180,76,1984-09-17
Hugo,VIEIRA,172,70,1988-07-25
Alexandre,CAMARGO,179,74,1984-06-09
Ribeiro,DANI,,,1988-05-25
Duarte,DUARTE,176,66,1987-08-27
Silva,DIEGO,189,82,1989-03-10
Santos,JOÃOZINHO,170,68,1989-12-06
Luís,PIZZI,179,72,1989-10-06
Filho,BERÉ,179,79,1982-11-21
Marques,PEDRO RIBEIRO,186,79,1988-05-24
Pedro,PERALTINHA,184,85,1986-05-25
Júnior,MORAIS,176,73,1986-07-22
Bossan,ROMARIC,182,72,1988-04-12
João,PAULO,189,79,1988-04-07
Luíz,CARLOS,175,71,1985-07-05
Tiago,LOPES,178,75,1984-05-16
João,PICA,185,79,1986-04-08
Maciel,CAMPINHO,186,76,1986-11-12
Rúben,SALDANHA,168,65,1988-01-26
João,MENDES,172,67,1988-03-22
Willian,ALVES,193,87,1982-03-08
Vagner,EUGENIO,187,84,1983-11-18
Ricardo,NASCIMENTO,191,87,1987-02-07
Albues,ELÍZIO,176,67,1988-02-22
Luís,DIAS,176,72,1987-01-03
Hélder,FERREIRA,183,76,1980-06-13
Vítor,SILVA,169,69,1984-01-07
Hugo,SOARES,178,79,1982-10-16
Pedro,CORONAS,176,69,1990-09-19
Rafa,SOUSA,186,80,1988-08-25
Silva,MICHEL,182,80,1986-08-22
Ricardo,VIEIRINHA,178,77,1984-12-10
Renato,KANU,180,76,1985-10-27
João,NUNO,,,1985-05-09
Giovanaz,ASSIS,191,80,1989-10-04
André,PIRES,182,75,1990-02-07
Pinto,DANI,180,70,1990-06-01
Éder,BAIANO,187,83,1984-05-14
Greg,NWOKOLO,175,70,1986-01-03
Fábio,ESPINHO,171,64,1985-08-18
Cecilio,CAUÊ,186,77,1989-05-24
Ivo,PINTO,184,73,1990-01-07
Francisquini,ALAN,,,1983-01-27
Aymen,ABDENNOUR,187,84,1989-08-06
André,FONTES,179,75,1985-05-27
Fábio,PACHECO,180,69,1988-05-26
José,COELHO,178,75,1990-02-04
Ulick,LUPÈDE,183,82,1984-06-01
João,REAL,184,79,1983-05-13
